CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
1318,Female,1,Yes,Yes,6,DSL,113.15,2244.14,One year,Credit card,No
1319,Female,0,Yes,Yes,39,Fiber optic,78.33,1287.64,Month-to-month,Credit card,Yes
1320,Male,1,No,No,27,DSL,73.84,1581.42,Month-to-month,Electronic check,No
1321,Female,1,Yes,No,31,No,65.45,7784.36,One year,Electronic check,No
1322,Male,1,No,No,14,No,40.93,1241.85,One year,Electronic check,No
1323,Male,0,No,Yes,69,DSL,20.37,2168.78,Two year,Credit card,Yes
1324,Female,1,No,Yes,64,DSL,44.15,4732.91,Two year,Electronic check,No
1325,Male,0,Yes,Yes,3,Fiber optic,70.97,4889.23,Month-to-month,Electronic check,Yes
1326,Male,1,No,No,10,Fiber optic,58,1248.71,Two year,Credit card,No
1327,Male,0,Yes,No,25,Fiber optic,64.85,6353.87,Two year,Mailed check,Yes
1328,Male,0,Yes,No,60,No,118.06,6285.92,Month-to-month,Credit card,Yes
1329,Female,1,Yes,Yes,36,No,55.03,1913.8,One year,Mailed check,No
1330,Male,1,Yes,Yes,22,No,65.22,2323.56,One year,Credit card,No
1331,Female,0,No,No,39,No,33.35,7505.14,Month-to-month,Electronic check,Yes
1332,Female,1,Yes,Yes,22,Fiber optic,24.8,6608.86,Month-to-month,Bank transfer,Yes
1333,Male,1,No,No,15,No,97.54,5588.42,Month-to-month,Bank transfer,No
1334,Female,1,No,Yes,60,No,77.07,676.22,Month-to-month,Mailed check,No
1335,Female,0,Yes,Yes,67,No,96.07,3357.75,Month-to-month,Mailed check,Yes
1336,Female,0,No,No,30,No,34.99,4483.23,Month-to-month,Mailed check,Yes
1337,Male,1,No,Yes,52,DSL,77.18,1515.54,Two year,Bank transfer,No
1338,Female,1,Yes,Yes,24,Fiber optic,45.36,3596.85,Two year,Mailed check,Yes
1339,Female,1,No,No,43,Fiber optic,42.81,4816.19,Two year,Credit card,No
1340,Female,0,No,No,11,No,21.15,2632.47,One year,Credit card,No
1341,Male,0,No,Yes,8,DSL,33.03,6251.94,Month-to-month,Bank transfer,No
1342,Female,1,No,No,11,Fiber optic,50.93,6726.79,Month-to-month,Credit card,No
1343,Male,1,Yes,Yes,68,Fiber optic,31.69,2602.4,Two year,Mailed check,Yes
1344,Male,1,No,No,53,No,118.59,6712.48,One year,Bank transfer,No
1345,Male,1,No,Yes,53,No,50.86,846.54,Two year,Mailed check,No
1346,Male,1,No,Yes,27,Fiber optic,33.03,6705.08,Month-to-month,Credit card,Yes
1347,Male,1,No,No,55,Fiber optic,39.91,1238.95,Month-to-month,Mailed check,Yes
1348,Male,0,Yes,Yes,68,DSL,78.77,681.76,Two year,Bank transfer,No
1349,Female,1,No,Yes,57,Fiber optic,26.4,5141.37,Two year,Mailed check,No
1350,Male,0,Yes,No,41,Fiber optic,106.24,3786.06,Month-to-month,Credit card,No
1351,Female,1,No,No,37,No,116.15,7264.97,Two year,Electronic check,No
1352,Female,1,Yes,Yes,67,Fiber optic,44.67,2918.25,Month-to-month,Bank transfer,No
1353,Male,0,Yes,No,52,No,65.01,2311.48,Two year,Mailed check,No
1354,Female,0,Yes,No,32,Fiber optic,22.21,4015.86,One year,Bank transfer,Yes
1355,Female,0,Yes,Yes,70,Fiber optic,84.07,3658.45,Month-to-month,Mailed check,Yes
1356,Female,0,Yes,Yes,55,Fiber optic,61.39,2768.54,One year,Electronic check,No
1357,Female,1,No,No,71,DSL,47.01,5556.06,Two year,Credit card,Yes
1358,Male,0,No,No,50,No,40.68,6081.3,One year,Mailed check,Yes
1359,Female,1,No,No,42,DSL,85.4,6826.81,Two year,Mailed check,No
1360,Male,0,Yes,Yes,14,Fiber optic,61.62,7783.4,One year,Electronic check,Yes
1361,Female,1,No,Yes,37,DSL,37.97,2147.92,One year,Bank transfer,Yes
1362,Female,1,Yes,Yes,14,No,88.91,5734.43,One year,Credit card,No
1363,Male,1,Yes,Yes,4,Fiber optic,76.51,3166.18,Month-to-month,Mailed check,No
1364,Female,1,No,Yes,53,DSL,105.87,5423.11,One year,Mailed check,No
1365,Female,1,No,Yes,50,DSL,31.75,3818.33,Two year,Credit card,Yes
1366,Female,1,Yes,Yes,9,No,98.57,7950.31,Two year,Electronic check,No
1367,Male,0,Yes,No,11,DSL,87.35,5836.64,Month-to-month,Bank transfer,Yes
1368,Female,1,No,No,3,No,31.5,7620.88,Month-to-month,Credit card,No
1369,Male,0,No,Yes,17,Fiber optic,89.48,6683.06,Two year,Bank transfer,No
1370,Female,0,No,Yes,35,Fiber optic,64.15,7225.15,One year,Electronic check,No
1371,Male,1,No,Yes,24,DSL,114.5,6519.07,Two year,Electronic check,No
1372,Male,0,Yes,No,35,Fiber optic,34.16,3684.09,Month-to-month,Credit card,Yes
1373,Female,1,No,Yes,66,Fiber optic,84.28,2029.27,Month-to-month,Mailed check,Yes
1374,Female,0,No,No,8,DSL,58.2,2975.16,Two year,Electronic check,No
1375,Male,1,No,No,60,Fiber optic,115.68,181.49,One year,Electronic check,Yes
1376,Male,0,Yes,No,52,DSL,53,4201.47,One year,Credit card,No
1377,Female,1,Yes,No,17,No,116.22,4050.36,Month-to-month,Credit card,No
1378,Male,1,Yes,No,42,No,110.15,4211.5,Two year,Credit card,Yes
1379,Female,1,Yes,Yes,34,No,47.04,7792.77,Two year,Electronic check,Yes
1380,Female,1,No,Yes,62,DSL,100.35,7293.4,Month-to-month,Bank transfer,No
1381,Female,0,Yes,No,3,DSL,119.56,1310.47,Two year,Electronic check,No
1382,Female,1,No,Yes,40,Fiber optic,45.27,2963.68,Month-to-month,Credit card,No
1383,Male,0,No,No,44,Fiber optic,63.68,3403.17,One year,Mailed check,Yes
1384,Female,0,No,No,49,Fiber optic,72.02,2897.05,One year,Mailed check,No
1385,Male,0,No,Yes,27,Fiber optic,49.49,6392,Two year,Credit card,No
1386,Female,1,Yes,Yes,41,Fiber optic,21.53,4201.82,One year,Mailed check,No
1387,Male,0,Yes,Yes,68,DSL,42.01,4585.36,One year,Electronic check,No
1388,Female,0,Yes,Yes,0,DSL,48.19,6827.05,Month-to-month,Bank transfer,No
1389,Male,0,No,Yes,38,No,64.36,6451.31,Month-to-month,Electronic check,No
1390,Male,1,No,No,16,No,37.11,1075.05,Two year,Credit card,Yes
1391,Female,1,No,Yes,34,No,107.33,5717.04,Month-to-month,Electronic check,No
1392,Female,0,No,Yes,45,No,90.49,3494.78,Two year,Mailed check,No
1393,Female,1,No,Yes,41,DSL,28.52,2371.3,Two year,Electronic check,Yes
1394,Female,1,Yes,No,38,DSL,85.01,419.15,Month-to-month,Bank transfer,Yes
1395,Male,0,No,Yes,48,DSL,85.37,3908.25,One year,Mailed check,No
1396,Female,0,Yes,No,61,Fiber optic,115.62,2856.38,One year,Bank transfer,Yes
1397,Male,1,No,Yes,37,Fiber optic,20.3,2027.07,One year,Bank transfer,No
1398,Male,0,No,Yes,22,No,44.79,5563.48,One year,Bank transfer,Yes
1399,Female,1,Yes,No,21,Fiber optic,112.78,6160.49,Two year,Electronic check,Yes
1400,Male,1,Yes,Yes,3,DSL,113.21,1973.42,One year,Electronic check,No
1401,Male,1,No,Yes,48,No,92.06,414.59,Two year,Electronic check,Yes
1402,Male,1,No,No,58,No,96.58,6793.05,Month-to-month,Electronic check,No
1403,Male,1,No,Yes,67,Fiber optic,29.15,99.48,Month-to-month,Mailed check,Yes
1404,Female,1,No,No,70,No,71.39,7498.16,Two year,Electronic check,No
1405,Female,0,Yes,No,1,Fiber optic,43.16,5028.41,One year,Mailed check,Yes
1406,Female,0,No,No,48,Fiber optic,38.12,2588.34,Two year,Bank transfer,No
1407,Female,1,Yes,No,30,No,101.03,1986.89,One year,Mailed check,No
1408,Male,1,No,No,39,Fiber optic,33.5,91.87,One year,Credit card,No
1409,Male,1,Yes,Yes,47,Fiber optic,66.87,1899.06,Two year,Electronic check,No
1410,Female,0,Yes,Yes,50,Fiber optic,113.86,1119.07,Two year,Credit card,Yes
1411,Female,1,No,Yes,42,Fiber optic,38.58,4905.09,One year,Mailed check,No
1412,Female,0,Yes,No,54,No,117.8,1349.03,Two year,Electronic check,Yes
1413,Male,1,No,No,48,DSL,119.43,4238.47,One year,Credit card,Yes
1414,Female,1,Yes,No,56,DSL,75.56,4729.13,Two year,Electronic check,No
1415,Female,0,No,No,14,Fiber optic,37.01,2398.37,Month-to-month,Mailed check,No
1416,Female,0,Yes,Yes,26,Fiber optic,51.61,299.82,One year,Credit card,Yes
1417,Male,1,No,Yes,67,Fiber optic,62.45,317.29,Month-to-month,Mailed check,Yes
1418,Male,1,No,No,63,DSL,50.93,230.25,Two year,Credit card,Yes
1419,Male,1,Yes,No,29,Fiber optic,48.06,5918.21,Month-to-month,Bank transfer,No
1420,Male,0,Yes,Yes,35,No,117.22,2557.72,Two year,Bank transfer,No
1421,Male,0,Yes,No,66,No,35.34,6374.48,One year,Bank transfer,Yes
1422,Male,0,Yes,No,48,No,93.33,3465.23,Two year,Bank transfer,Yes
1423,Male,0,No,No,54,DSL,20.04,3634.92,Two year,Bank transfer,Yes
1424,Male,0,Yes,Yes,55,Fiber optic,79.62,4112.8,One year,Mailed check,No
1425,Female,0,No,Yes,67,Fiber optic,111.59,5709.99,Two year,Bank transfer,Yes
1426,Female,1,Yes,No,43,Fiber optic,48.79,2202.55,One year,Mailed check,Yes
1427,Male,1,No,Yes,30,DSL,38.55,990.27,Two year,Bank transfer,Yes
1428,Male,0,No,No,57,DSL,85.17,4457.34,One year,Electronic check,Yes
1429,Female,1,No,No,52,DSL,91.26,2629.28,Month-to-month,Bank transfer,No
1430,Male,1,No,Yes,22,DSL,88.8,3551.08,Two year,Electronic check,Yes
1431,Male,0,Yes,No,27,No,51.93,5182.63,Two year,Mailed check,No
1432,Male,1,Yes,No,15,DSL,45.22,3963.12,Two year,Bank transfer,No
1433,Female,0,No,Yes,36,DSL,115.59,4969.82,One year,Credit card,Yes
1434,Female,0,Yes,No,20,DSL,112.33,4362.72,Two year,Mailed check,No
1435,Female,1,Yes,No,16,Fiber optic,65.73,5923.58,One year,Bank transfer,Yes
1436,Female,0,No,No,36,Fiber optic,104.62,5653.37,Two year,Mailed check,Yes
1437,Female,0,Yes,Yes,18,Fiber optic,65.23,4282.84,Month-to-month,Credit card,Yes
1438,Male,0,Yes,No,29,No,62.44,5437.65,Two year,Bank transfer,Yes
1439,Female,0,Yes,Yes,44,No,35.68,6991.01,Month-to-month,Credit card,Yes
1440,Male,0,No,No,17,DSL,62.64,3469.52,One year,Bank transfer,No
1441,Male,0,Yes,No,61,Fiber optic,73.74,3313.85,Month-to-month,Electronic check,No
1442,Female,0,No,No,35,No,22.25,6118.68,Two year,Mailed check,Yes
1443,Female,0,Yes,No,51,Fiber optic,64.41,4668.78,Two year,Credit card,No
1444,Male,1,Yes,Yes,18,No,98.14,586.63,One year,Mailed check,Yes
1445,Male,1,Yes,Yes,43,No,88,7139.05,Two year,Credit card,No
1446,Male,1,No,No,6,DSL,83.52,265.65,Two year,Mailed check,No
1447,Female,0,No,No,43,DSL,110.96,5992.2,One year,Mailed check,Yes
1448,Female,0,Yes,No,67,No,21.8,6075.18,One year,Mailed check,No
1449,Female,1,No,No,33,DSL,75.7,7625.83,Month-to-month,Electronic check,No
1450,Female,1,Yes,No,65,No,98.73,451.99,One year,Bank transfer,No
1451,Female,1,No,No,68,No,74.13,4782.92,Two year,Electronic check,Yes
1452,Male,0,No,No,54,Fiber optic,52.39,3434.17,One year,Mailed check,No
1453,Female,1,Yes,No,9,DSL,33.63,2658.45,Two year,Credit card,No
1454,Male,1,Yes,Yes,41,DSL,108.76,740.74,Month-to-month,Mailed check,No
1455,Male,0,Yes,Yes,40,DSL,67.08,4509.98,One year,Bank transfer,No
1456,Male,1,Yes,Yes,68,Fiber optic,107.81,3842.74,Two year,Electronic check,No
1457,Female,0,No,No,9,Fiber optic,78.59,854.34,One year,Bank transfer,No
1458,Female,0,No,No,9,Fiber optic,87.42,4907.67,One year,Credit card,No
1459,Female,0,No,No,59,DSL,100.43,5908.87,One year,Bank transfer,No
1460,Male,1,Yes,Yes,50,DSL,85.92,6142.88,One year,Electronic check,No
1461,Male,1,Yes,No,20,DSL,59.81,7244.88,Month-to-month,Credit card,Yes
1462,Male,0,No,Yes,7,Fiber optic,71.36,3287.58,Two year,Bank transfer,No
1463,Male,1,Yes,No,64,Fiber optic,100.3,7625.52,One year,Electronic check,No
1464,Male,1,No,Yes,29,No,57.37,6926.13,Two year,Electronic check,No
1465,Male,1,No,Yes,48,Fiber optic,58.81,2386.08,Month-to-month,Mailed check,No
1466,Female,1,No,Yes,8,No,29.57,1291.08,Two year,Bank transfer,No
1467,Female,0,No,No,16,DSL,111.46,3494.41,Two year,Credit card,Yes
1468,Female,1,No,Yes,68,Fiber optic,29.1,3227.15,Month-to-month,Mailed check,Yes
1469,Female,0,Yes,No,57,DSL,84.82,4614.24,One year,Bank transfer,Yes
1470,Male,0,Yes,No,56,DSL,61.32,4675.42,Two year,Bank transfer,Yes
1471,Male,1,Yes,No,61,DSL,60.56,6004.9,Two year,Credit card,No
1472,Female,0,No,No,51,DSL,87.96,4088.92,One year,Mailed check,No
1473,Male,1,No,No,60,Fiber optic,26.71,856.48,One year,Mailed check,No
1474,Female,1,No,Yes,39,DSL,79.37,6869.16,Two year,Credit card,Yes
1475,Female,0,No,No,37,No,97.2,2491.92,Month-to-month,Mailed check,Yes
1476,Female,0,Yes,No,42,Fiber optic,102.82,7770.95,One year,Electronic check,Yes
1477,Male,0,Yes,No,62,DSL,37.05,960.52,One year,Credit card,Yes
1478,Female,0,No,No,18,Fiber optic,109.74,7666.84,Month-to-month,Bank transfer,No
1479,Female,1,No,No,49,No,85.61,746.27,Two year,Credit card,No
1480,Female,1,No,Yes,32,DSL,108.19,1863.67,One year,Electronic check,Yes
1481,Male,1,Yes,Yes,12,No,68.53,391.71,Two year,Credit card,No
1482,Male,0,Yes,No,61,DSL,74.2,5646.8,Two year,Bank transfer,Yes
1483,Female,0,Yes,Yes,42,No,111.9,6805.38,Two year,Bank transfer,Yes
1484,Male,0,No,Yes,48,DSL,109.99,3483.89,Month-to-month,Credit card,Yes
1485,Male,1,No,No,35,Fiber optic,64.82,7429.61,Two year,Credit card,Yes
1486,Male,0,Yes,Yes,9,DSL,47.44,4730.59,Two year,Electronic check,No
1487,Male,1,No,No,5,Fiber optic,59.32,5047.46,One year,Electronic check,No
1488,Male,0,Yes,Yes,56,DSL,58.78,6766.45,One year,Bank transfer,Yes
1489,Male,1,No,Yes,0,DSL,48.69,2388.47,Month-to-month,Mailed check,Yes
1490,Male,1,Yes,Yes,70,No,46.86,2847.04,Month-to-month,Mailed check,No
1491,Male,0,No,No,57,No,106.11,7249.5,One year,Mailed check,No
1492,Male,0,Yes,Yes,20,No,26.99,7209.69,One year,Mailed check,Yes
1493,Male,1,Yes,Yes,55,DSL,87.76,7812.33,Month-to-month,Bank transfer,Yes
1494,Female,1,Yes,No,19,DSL,37.28,7216.67,Two year,Mailed check,Yes
1495,Female,0,Yes,No,53,DSL,54.45,1036.43,Month-to-month,Mailed check,Yes
1496,Male,0,Yes,Yes,24,Fiber optic,26.15,6593.32,Two year,Credit card,Yes
1497,Female,1,Yes,No,27,Fiber optic,47,3290.51,One year,Mailed check,No
1498,Female,0,No,Yes,4,DSL,96.84,7926.59,One year,Credit card,No
1499,Male,1,No,Yes,20,No,108.5,3788.8,One year,Bank transfer,Yes
1500,Male,1,No,No,17,No,42.15,4439.61,Two year,Credit card,Yes
1501,Male,0,Yes,No,46,No,66.35,4247.6,Month-to-month,Electronic check,Yes
1502,Female,0,Yes,No,69,DSL,67.03,2587.46,Two year,Credit card,Yes
1503,Female,0,No,Yes,56,No,107.36,618.68,Month-to-month,Mailed check,No
1504,Male,0,Yes,No,18,DSL,96.28,7167.3,Month-to-month,Credit card,No
1505,Male,0,Yes,Yes,64,Fiber optic,71.31,6425.35,Month-to-month,Credit card,Yes
1506,Male,1,Yes,No,2,No,87.07,1133.42,One year,Bank transfer,No
1507,Female,1,Yes,Yes,41,Fiber optic,104.74,6218.61,Month-to-month,Bank transfer,Yes
1508,Female,0,Yes,No,20,No,20.95,5014.26,One year,Mailed check,Yes
1509,Female,0,No,Yes,39,DSL,60.29,3284.97,Month-to-month,Electronic check,No
1510,Female,0,No,No,66,DSL,110.72,2047.09,Month-to-month,Electronic check,Yes
1511,Male,1,No,Yes,24,DSL,94.03,6880.64,One year,Credit card,No
1512,Male,0,No,No,54,DSL,74.28,5607.5,One year,Electronic check,Yes
1513,Male,0,No,No,51,No,72.96,4390.96,Two year,Bank transfer,Yes
1514,Male,1,Yes,Yes,43,Fiber optic,54.78,4884.36,Month-to-month,Mailed check,Yes
1515,Female,1,Yes,No,55,DSL,72.05,746.71,One year,Mailed check,Yes
1516,Female,0,Yes,Yes,54,No,85.54,3801.88,Two year,Bank transfer,No
1517,Male,0,Yes,Yes,69,Fiber optic,61.84,1565.73,Two year,Mailed check,Yes
1518,Male,0,No,No,65,DSL,91.42,1682.9,One year,Credit card,No
1519,Female,1,No,Yes,18,Fiber optic,106.12,5297.21,Month-to-month,Mailed check,No
1520,Male,0,No,No,6,DSL,35.47,7291.82,Two year,Electronic check,Yes
1521,Female,0,Yes,No,62,Fiber optic,65.15,3241.98,Month-to-month,Mailed check,No
1522,Male,0,No,Yes,41,Fiber optic,60.8,1677.84,Month-to-month,Mailed check,Yes
1523,Male,1,Yes,No,41,DSL,88.75,5197,Two year,Bank transfer,No
1524,Male,1,No,Yes,58,No,44.99,6972.07,One year,Bank transfer,No
1525,Male,0,No,Yes,19,Fiber optic,84.03,5991.58,Month-to-month,Electronic check,Yes
1526,Male,0,Yes,No,16,DSL,107.75,6952.68,One year,Bank transfer,Yes
1527,Male,1,Yes,No,26,Fiber optic,61.81,4301.71,Two year,Electronic check,No
1528,Male,1,No,Yes,46,Fiber optic,111.1,6019.97,Month-to-month,Credit card,Yes
1529,Female,1,No,Yes,1,No,119.32,1137.72,One year,Electronic check,Yes
1530,Female,1,Yes,No,62,Fiber optic,30.61,2799.23,One year,Mailed check,No
1531,Female,1,No,No,61,Fiber optic,43.31,3128.6,Month-to-month,Electronic check,No
1532,Female,1,No,No,18,DSL,115.04,4100.14,One year,Credit card,Yes
1533,Female,1,Yes,No,16,DSL,115.83,7434.03,One year,Mailed check,No
1534,Male,1,No,Yes,68,No,29.77,6996.89,Two year,Electronic check,Yes
1535,Male,1,Yes,No,38,Fiber optic,21.5,1093.51,Two year,Bank transfer,Yes
1536,Female,0,No,Yes,70,Fiber optic,36.11,1398.86,One year,Bank transfer,No
1537,Male,0,Yes,Yes,38,Fiber optic,119.6,2873.97,One year,Bank transfer,Yes
1538,Female,0,No,No,35,No,38,2340.14,Month-to-month,Electronic check,No
1539,Female,1,Yes,Yes,39,Fiber optic,70.25,4925.87,Two year,Electronic check,Yes
1540,Male,0,No,No,44,DSL,104.84,7224.15,Month-to-month,Credit card,Yes
1541,Male,1,Yes,Yes,3,No,22.04,7699.09,One year,Mailed check,Yes
1542,Male,1,No,No,24,DSL,80.45,5235.75,Month-to-month,Mailed check,No
1543,Female,0,No,Yes,68,DSL,47.7,6708.51,One year,Mailed check,No
1544,Male,1,No,Yes,29,No,106.23,4211.11,Two year,Mailed check,Yes
1545,Female,0,No,No,67,DSL,48.35,1682.45,Two year,Electronic check,No
1546,Female,0,No,No,28,Fiber optic,88.68,4207.01,One year,Electronic check,No
1547,Female,0,No,Yes,67,No,87.42,4449.56,Two year,Credit card,Yes
1548,Male,1,No,Yes,50,DSL,42.15,5944.81,One year,Mailed check,No
1549,Male,0,No,No,23,Fiber optic,23.48,1774.67,Month-to-month,Electronic check,No
1550,Female,1,No,Yes,13,Fiber optic,60.92,2959.12,One year,Electronic check,No
1551,Male,0,Yes,No,68,DSL,48.92,2924.94,Month-to-month,Electronic check,Yes
1552,Male,0,Yes,Yes,17,Fiber optic,100.9,7676.33,One year,Electronic check,Yes
1553,Male,0,No,No,41,No,100.04,3562.68,Two year,Mailed check,No
1554,Female,1,Yes,Yes,56,DSL,65.7,6045.65,One year,Mailed check,Yes
1555,Female,1,No,No,11,Fiber optic,80.65,6011.47,One year,Electronic check,No
1556,Male,1,No,No,16,Fiber optic,80.43,2139.04,One year,Bank transfer,Yes
1557,Female,0,Yes,Yes,29,DSL,102.72,4583.52,Two year,Credit card,No
1558,Male,0,No,No,22,DSL,62.5,7156.54,One year,Mailed check,Yes
1559,Male,1,No,Yes,0,DSL,47.54,3812.08,Two year,Mailed check,No
1560,Male,1,Yes,No,31,DSL,46.5,7562.04,One year,Bank transfer,Yes
1561,Male,1,Yes,No,8,No,73.62,1731.38,Month-to-month,Mailed check,No
1562,Female,1,No,No,14,DSL,64.91,611.79,One year,Bank transfer,Yes
1563,Female,1,Yes,Yes,27,No,64.01,7133.8,Month-to-month,Bank transfer,Yes
1564,Female,1,Yes,No,23,No,29.11,6784.5,Two year,Electronic check,Yes
1565,Male,0,No,Yes,59,DSL,91.86,7940.87,Two year,Mailed check,No
1566,Male,1,Yes,No,34,No,41.37,5441.56,One year,Credit card,No
1567,Male,0,Yes,Yes,26,DSL,39.7,7494.77,Two year,Bank transfer,No
1568,Female,0,No,Yes,19,DSL,61.28,6619.05,One year,Credit card,Yes
1569,Male,1,Yes,Yes,64,Fiber optic,42.78,6758.52,Two year,Electronic check,No
1570,Female,1,Yes,No,48,DSL,78.39,4561.75,Month-to-month,Mailed check,Yes
1571,Female,0,No,Yes,0,Fiber optic,57.15,3071.27,Two year,Electronic check,Yes
1572,Female,1,No,No,9,No,64.89,7477.77,Month-to-month,Electronic check,Yes
1573,Female,1,No,Yes,46,Fiber optic,73.72,3468.3,One year,Credit card,No
1574,Female,0,Yes,Yes,58,No,40.35,4319.78,One year,Credit card,Yes
1575,Female,0,No,Yes,61,DSL,35.58,3579.99,One year,Bank transfer,No
1576,Male,0,No,Yes,17,No,108.04,4527.25,Month-to-month,Mailed check,No
1577,Male,1,Yes,No,45,No,63.37,3774.63,One year,Electronic check,Yes
1578,Female,0,No,Yes,31,DSL,61.21,402.78,One year,Bank transfer,No
1579,Female,1,No,Yes,26,No,23.56,7058.74,Month-to-month,Bank transfer,Yes
1580,Male,0,No,No,17,DSL,69.8,3566.26,Two year,Electronic check,Yes
1581,Female,0,No,Yes,38,Fiber optic,75.42,4719.77,One year,Electronic check,No
1582,Female,0,Yes,Yes,48,DSL,75.88,1130.72,Two year,Bank transfer,Yes
1583,Male,1,No,Yes,43,DSL,90.7,47.04,Two year,Electronic check,Yes
1584,Female,1,No,Yes,71,No,37.75,1977.41,One year,Electronic check,Yes
1585,Female,0,Yes,No,53,Fiber optic,45.22,5642.6,One year,Credit card,No
1586,Female,0,No,No,33,DSL,101.07,811.57,Month-to-month,Mailed check,No
1587,Male,0,Yes,Yes,70,Fiber optic,114.72,7272.92,Month-to-month,Bank transfer,No
1588,Male,1,Yes,No,35,Fiber optic,33.59,1735.88,One year,Electronic check,Yes
1589,Male,0,Yes,No,17,No,69.76,1652.66,Two year,Bank transfer,Yes
1590,Female,1,No,Yes,37,DSL,41.42,1468.43,Month-to-month,Mailed check,No
1591,Female,0,Yes,No,58,No,26.01,131.57,Month-to-month,Bank transfer,No
1592,Male,0,Yes,Yes,8,DSL,52.55,6179.01,One year,Bank transfer,No
1593,Female,0,Yes,No,71,Fiber optic,34.37,7002.78,One year,Bank transfer,No
1594,Female,0,No,No,50,DSL,90.99,4921.02,One year,Credit card,No
1595,Female,0,No,No,34,DSL,73.37,1521.84,One year,Mailed check,Yes
1596,Female,0,No,Yes,4,Fiber optic,34.38,2296.52,Month-to-month,Mailed check,No
1597,Female,1,No,No,13,Fiber optic,20.92,3817.9,Month-to-month,Bank transfer,Yes
1598,Male,0,No,Yes,29,DSL,100.82,7635.68,Month-to-month,Bank transfer,Yes
1599,Female,1,No,Yes,3,No,37.62,1993.86,Two year,Mailed check,Yes
1600,Male,0,No,No,38,DSL,80.62,5858.53,Month-to-month,Electronic check,Yes
1601,Female,0,Yes,Yes,63,Fiber optic,53.69,3526.8,Month-to-month,Credit card,No
1602,Male,1,Yes,No,24,No,78.55,2396.82,One year,Mailed check,Yes
1603,Female,0,Yes,Yes,27,Fiber optic,51.57,3658.21,Month-to-month,Bank transfer,No
1604,Male,1,Yes,Yes,65,Fiber optic,28.69,588.23,Month-to-month,Electronic check,Yes
1605,Female,1,No,No,21,No,42.3,6393.53,Month-to-month,Electronic check,No
1606,Male,0,Yes,No,30,Fiber optic,38.81,1961.55,One year,Electronic check,No
1607,Female,1,Yes,No,22,Fiber optic,62.8,5808.79,Month-to-month,Credit card,Yes
1608,Male,1,Yes,No,47,Fiber optic,85.83,565.42,Month-to-month,Credit card,No
1609,Female,0,Yes,Yes,19,Fiber optic,46.38,7641.69,Two year,Mailed check,Yes
1610,Male,1,No,Yes,37,Fiber optic,21.21,1560.26,Two year,Mailed check,No
1611,Male,0,No,Yes,54,Fiber optic,71.89,7064.28,Two year,Mailed check,Yes
1612,Female,0,No,No,67,Fiber optic,80.58,6479.6,Two year,Mailed check,Yes
1613,Female,0,Yes,Yes,0,Fiber optic,116.29,7743.52,One year,Bank transfer,No
1614,Male,0,No,No,6,Fiber optic,78.95,3833.57,Two year,Credit card,No
1615,Female,1,Yes,Yes,56,DSL,67.12,5824.63,Month-to-month,Electronic check,Yes
1616,Male,0,No,No,11,DSL,77.34,2978.27,Two year,Bank transfer,Yes
1617,Male,0,No,Yes,4,Fiber optic,112.79,1491.26,One year,Mailed check,No
1618,Male,1,No,Yes,49,DSL,102.84,3555.75,Two year,Mailed check,Yes
1619,Female,0,No,No,41,No,52.3,1342.68,Two year,Bank transfer,Yes
1620,Male,0,No,Yes,11,DSL,43.73,7856.72,One year,Electronic check,Yes
1621,Male,1,Yes,No,17,Fiber optic,46.26,788.05,One year,Credit card,No
1622,Female,1,No,Yes,65,Fiber optic,70.44,4721.91,One year,Credit card,Yes
1623,Female,1,Yes,Yes,16,DSL,94.4,5019.18,One year,Electronic check,Yes
1624,Female,1,Yes,No,67,Fiber optic,70.32,4313.87,One year,Credit card,No
1625,Female,1,Yes,No,70,No,26.78,5304.24,One year,Mailed check,Yes
1626,Male,1,Yes,Yes,61,No,92.36,947.12,Month-to-month,Mailed check,Yes
1627,Male,1,Yes,Yes,40,Fiber optic,100.6,4449.05,Two year,Mailed check,Yes
1628,Male,0,No,Yes,33,No,48.95,2311.96,Two year,Mailed check,Yes
1629,Male,1,No,Yes,69,No,86.41,7522.6,One year,Electronic check,No
1630,Female,1,No,Yes,44,DSL,62.66,6101.33,One year,Credit card,Yes
1631,Male,1,No,Yes,57,No,108.91,7780.67,Month-to-month,Credit card,Yes
1632,Male,0,Yes,No,50,DSL,104.52,319.7,Month-to-month,Bank transfer,Yes
1633,Female,0,No,No,33,Fiber optic,72.54,2295.36,One year,Electronic check,Yes
1634,Male,1,No,No,43,DSL,89.15,1579.47,Month-to-month,Credit card,Yes
1635,Male,1,Yes,Yes,14,Fiber optic,108.33,109.01,Month-to-month,Credit card,No
1636,Male,1,Yes,Yes,69,Fiber optic,69.57,1953.76,One year,Bank transfer,No
1637,Male,0,No,Yes,49,Fiber optic,51.33,5436.63,One year,Mailed check,Yes
1638,Male,0,No,No,31,Fiber optic,95.37,1864.09,One year,Credit card,Yes
1639,Male,1,Yes,No,66,Fiber optic,42.01,4081.85,One year,Mailed check,No
1640,Female,0,No,Yes,2,DSL,58.85,7104.79,Two year,Bank transfer,No
1641,Female,1,No,Yes,50,Fiber optic,106.57,5556.19,Two year,Credit card,No
1642,Male,0,No,No,66,No,92.44,3169.14,One year,Mailed check,Yes
